YOKOHAMA;iceGUARD iG60;winter;185;60;R16
ROTALLA;S130;winter;185;60;R16
TRIANGLE;IcelynX TI501;winter;185;65;R14
FEDERAL;Himalaya WS2;winter;185;65;R14
HANKOOK;Winter i*cept RS2 (W452);winter;185;65;R14
BLACKLION;W506;winter;185;65;R14
KORMORAN;SnowPro B2;winter;185;65;R14
WESTLAKE;West Lake SW618;winter;185;65;R14
GOODRIDE;SW608;winter;185;65;R14
GOODRIDE;SW618;winter;185;65;R14
YOKOHAMA;iceGUARD iG55;winter;185;65;R14
YOKOHAMA;iceGUARD iG60;winter;185;65;R14
ROTALLA;S130;winter;185;65;R14
MICHELIN;Alpin 6;winter;185;65;R15
GOODYEAR;Ultra Grip 9+;winter;185;65;R15
GOODYEAR;UG Ice Arctic;winter;185;65;R15
GOODYEAR;Ultra Grip Ice2;winter;185;65;R15
TRIANGLE;IcelynX TI501;winter;185;65;R15
TRIANGLE;WinterX TW401;winter;185;65;R15
HANKOOK;Winter i*cept RS2 (W452);winter;185;65;R15
GT RADIAL;Winterpro 2;winter;185;65;R15
LASSA;ICEWAYS 2;winter;185;65;R15
LASSA;SNOWAYS 4;winter;185;65;R15
WESTLAKE;WEST SW608;winter;185;65;R15
YOKOHAMA;iceGUARD iG65;winter;185;65;R15
GOODRIDE;SW608;winter;185;65;R15
TRIANGLE;SnowLink PL01;winter;185;70;R14
MAXXIS;SP3 Premitra Ice;winter;185;70;R14
LASSA;ICEWAYS 2;winter;185;70;R14
WESTLAKE;WEST SW608;winter;185;70;R14
GOODRIDE;SW608;winter;185;70;R14
YOKOHAMA;iceGUARD iG55;winter;185;70;R14
YOKOHAMA;iceGUARD iG60;winter;185;70;R14
HANKOOK;W I*CEPT LV RW12;winter;185;75;R14
MICHELIN;Agilis X-Ice Nor;winter;185;75;R16
TRIANGLE;TR737;winter;185;75;R16
MAXXIS;MASLW PresaSpikeLT;winter;185;75;R16
MAXXIS;WL2 Vansmart Snow;winter;185;75;R16
HANKOOK;RW09;winter;185;75;R16
GT RADIAL;Maxmiler Ice;winter;185;75;R16
GT RADIAL;Maxmiler Ice;winter;185;75;R16
LASSA;WINTUS 2;winter;185;75;R16
KORMORAN;VanPro Winter;winter;185;75;R16
GOODRIDE;SW612;winter;185;75;R16
GOODRIDE;SW606;winter;185;75;R16
YOKOHAMA;YOKO WY01;winter;185;75;R16
HANKOOK;W401;winter;185;80;R14
TRIANGLE;TR737;winter;185;80;R14
MAXXIS;MASLW PresaSpikeLT;winter;185;80;R14
HANKOOK;W I*CEPT LV RW12;winter;185;80;R14
LASSA;WINTUS 2;winter;185;80;R14
WESTLAKE;WEST SW608;winter;185;80;R14
GOODRIDE;SW608;winter;185;80;R14
TRIANGLE;LL01;winter;185;80;R15
YOKOHAMA;iceGUARD iG60;winter;195;45;R16
YOKOHAMA;iceGUARD iG60;winter;195;45;R17
MAXXIS;SP3 Premitra Ice;winter;195;50;R15
LASSA;SNOWAYS 4;winter;195;50;R15
GOODRIDE;SW618;winter;195;50;R15
YOKOHAMA;iceGUARD iG60;winter;195;50;R15
MAXXIS;Arctic Trekker WP-05;winter;195;50;R16
YOKOHAMA;iceGUARD iG60;winter;195;50;R16
TRIANGLE;WinterX TW401;winter;195;55;R15
FEDERAL;Himalaya Iceo;winter;195;55;R15
GT RADIAL;Winterpro 2;winter;195;55;R15
YOKOHAMA;iceGUARD iG55;winter;195;55;R15
YOKOHAMA;WDrive V905;winter;195;55;R15
YOKOHAMA;iceGUARD iG60;winter;195;55;R15
GOODYEAR;Ultra Grip 9+;winter;195;55;R16
FEDERAL;Himalaya Kattura;winter;195;55;R16
MAXXIS;SP3 Premitra Ice;winter;195;55;R16
LASSA;ICEWAYS 2;winter;195;55;R16
LASSA;SNOWAYS 4;winter;195;55;R16
GOODRIDE;SW608;winter;195;55;R16
GOODRIDE;Z506;winter;195;55;R16
YOKOHAMA;iceGUARD iG60;winter;195;55;R16
HANKOOK;Winter i*cept RS (W442);winter;195;60;R14
GOODRIDE;SW608;winter;195;60;R14
TRIANGLE;SnowLion TR777;winter;195;60;R15
TRIANGLE;PS01;winter;195;60;R15
TRIANGLE;PS01;winter;195;60;R15
TRIANGLE;IcelynX TI501;winter;195;60;R15
TRIANGLE;WinterX TW401;winter;195;60;R15
MAXXIS;Arctic Trekker WP-05;winter;195;60;R15
HANKOOK;Winter i*cept RS2 (W452);winter;195;60;R15
LASSA;SNOWAYS 4;winter;195;60;R15
GOODRIDE;SW608;winter;195;60;R15
GOODRIDE;SW618;winter;195;60;R15
YOKOHAMA;WDrive V905;winter;195;60;R15
YOKOHAMA;iceGUARD iG60;winter;195;60;R15
TRIANGLE;SnowLink PL01;winter;195;60;R16
TRIANGLE;WinterX TW401;winter;195;60;R16
MAXXIS;SP3 Premitra Ice;winter;195;60;R16
MAXXIS;Presa Snow MA-PW;winter;195;60;R16
HANKOOK;Winter i*cept RS2 (W452);winter;195;60;R16
HEADWAY;HW501;winter;195;60;R16
LASSA;SNOWAYS 4;winter;195;60;R16
GOODRIDE;SW618;winter;195;60;R16
YOKOHAMA;WDrive V905;winter;195;60;R16
YOKOHAMA;iceGUARD iG60;winter;195;60;R16
TRIANGLE;LL01;winter;195;60;R16
MAXXIS;MASLW PresaSpikeLT;winter;195;60;R16
MAXXIS;WL2 Vansmart Snow;winter;195;60;R16
HANKOOK;W I*CEPT LV RW12;winter;195;60;R16
GT RADIAL;MaxmilerWT2Carg;winter;195;60;R16
LASSA;WINTUS 2;winter;195;60;R16
KORMORAN;VanPro Winter;winter;195;60;R16
GOODRIDE;SW612;winter;195;60;R16
HANKOOK;Winter i*cept RS (W442);winter;195;65;R14
PIRELLI;Cinturato Winter;winter;195;65;R15
MICHELIN;Alpin 5;winter;195;65;R15
MICHELIN;Alpin 6;winter;195;65;R15
GOODYEAR;Ultra Grip 9+;winter;195;65;R15
DUNLOP;Winter Response 2;winter;195;65;R15
TRIANGLE;WinterX TW401;winter;195;65;R15
MAXXIS;Premitra Snow Wp6;winter;195;65;R15
HANKOOK;Winter i*cept RS2 (W452);winter;195;65;R15
YOKOHAMA;Ice Guard IG53;winter;195;65;R15
LASSA;ICEWAYS 2;winter;195;65;R15
LASSA;ICEWAYS 2;winter;195;65;R15
LASSA;SNOWAYS 4;winter;195;65;R15
YOKOHAMA;WDrive V905;winter;195;65;R15
YOKOHAMA;WDrive V905;winter;195;65;R15
YOKOHAMA;iceGUARD iG65;winter;195;65;R15
BRIDGESTONE;Blizzak W810;winter;195;65;R16
TRIANGLE;LL01;winter;195;65;R16
FEDERAL;Glacier GC01;winter;195;65;R16
MAXXIS;MASLW PresaSpikeLT;winter;195;65;R16
MAXXIS;WL2 Vansmart Snow;winter;195;65;R16
GT RADIAL;MaxmilerWT2Carg;winter;195;65;R16
LASSA;WINTUS 2;winter;195;65;R16
KORMORAN;VanPro Winter;winter;195;65;R16
KORMORAN;VanPro Winter;winter;195;65;R16
YOKOHAMA;YOKO WY01;winter;195;65;R16
HANKOOK;I Cept IZ2 W616;winter;195;70;R14
HANKOOK;IPike RS2 W429;winter;195;70;R14
GOODRIDE;SW608;winter;195;70;R14
GOODRIDE;SW606;winter;195;70;R14
YOKOHAMA;iceGUARD iG60;winter;195;70;R14
GOODRIDE;SW608;winter;195;70;R15
YOKOHAMA;iceGUARD iG60;winter;195;70;R15
MICHELIN;Agilis Alpin;winter;195;70;R15
MICHELIN;Agilis X-Ice Nor;winter;195;70;R15
FEDERAL;Glacier GC01;winter;195;70;R15
MAXXIS;MASLW PresaSpikeLT;winter;195;70;R15
MAXXIS;WL2 Vansmart Snow;winter;195;70;R15
HANKOOK;RW09;winter;195;70;R15
HANKOOK;W I*CEPT LV RW12;winter;195;70;R15
GT RADIAL;MaxmilerWT2Carg;winter;195;70;R15
GT RADIAL;Maxmiler Ice;winter;195;70;R15
GT RADIAL;Maxmiler Ice;winter;195;70;R15
LASSA;WINTUS 2;winter;195;70;R15
WESTLAKE;WEST SW608;winter;195;70;R15
WESTLAKE;West Lake SW612;winter;195;70;R15
GOODRIDE;SW606;winter;195;70;R15
YOKOHAMA;YOKO WY01;winter;195;70;R15
HANKOOK;W I*CEPT LV RW12;winter;195;75;R14
MICHELIN;Agilis Alpin;winter;195;75;R16
MICHELIN;Agilis X-Ice Nor;winter;195;75;R16
BRIDGESTONE;NORANZA VAN001;winter;195;75;R16
FEDERAL;Glacier GC01;winter;195;75;R16
MAXXIS;MASLW PresaSpikeLT;winter;195;75;R16
MAXXIS;WL2 Vansmart Snow;winter;195;75;R16
HANKOOK;W I*CEPT LV RW12;winter;195;75;R16
GT RADIAL;MaxmilerWT2Carg;winter;195;75;R16
LASSA;WINTUS 2;winter;195;75;R16
KORMORAN;VanPro Winter;winter;195;75;R16
GOODRIDE;SW612;winter;195;75;R16
YOKOHAMA;YOKO WY01;winter;195;75;R16
YOKOHAMA;YOKO WY01;winter;195;75;R16
MAXXIS;WL2 Vansmart Snow;winter;195;80;R14
HANKOOK;W RW06;winter;195;80;R14
GT RADIAL;MaxmilerWT2Carg;winter;195;80;R14
LASSA;WINTUS 2;winter;195;80;R14
MAXXIS;MASLW PresaSpikeLT;winter;195;80;R15
GOODRIDE;SW612;winter;195;80;R15
YOKOHAMA;iceGUARD G075;winter;195;80;R15
YOKOHAMA;iceGUARD iG60;winter;205;40;R17
YOKOHAMA;iceGUARD iG60;winter;205;50;R16
TRIANGLE;IcelynX TI501;winter;205;50;R17
TRIANGLE;WinterX TW401;winter;205;50;R17
GOODRIDE;SW608;winter;205;50;R17
YOKOHAMA;iceGUARD iG60;winter;205;50;R17
MICHELIN;Alpin 5;winter;205;55;R16
MICHELIN;Alpin 6;winter;205;55;R16
GOODYEAR;Ultra Grip 9+;winter;205;55;R16
DUNLOP;Winter Sport 5;winter;205;55;R16
FEDERAL;Himalaya Iceo;winter;205;55;R16
MAXXIS;Premitra Snow Wp6;winter;205;55;R16
HANKOOK;IPike RS2 W429;winter;205;55;R16
YOKOHAMA;Ice Guard IG53;winter;205;55;R16
YOKOHAMA;Ice Guard IG53;winter;205;55;R16
LASSA;ICEWAYS 2;winter;205;55;R16
LASSA;SNOWAYS 4;winter;205;55;R16
GITI;GitiWinter W1;winter;205;55;R16
GITI;GitiWinter W1;winter;205;55;R16
GOODRIDE;SW618;winter;205;55;R16
YOKOHAMA;WDrive V905;winter;205;55;R16
HANKOOK;W RW06;winter;205;55;R16
TRIANGLE;WinterX TW401;winter;205;55;R17
MAXXIS;NP5 PREMITRA ICE;winter;205;55;R17
GT RADIAL;Winterpro 2;winter;205;55;R17
TRIANGLE;SnowLink PL01;winter;205;60;R15
HANKOOK;Winter i*cept RS2 (W452);winter;205;60;R15
HEADWAY;HW501;winter;205;60;R15
HEADWAY;HW501;winter;205;60;R15
YOKOHAMA;iceGUARD iG60;winter;205;60;R15
MICHELIN;Alpin 6;winter;205;60;R16
GOODYEAR;Ultra Grip 9+;winter;205;60;R16
DUNLOP;Winter Sport 5;winter;205;60;R16
MAXXIS;SP-02 ArcticTrekke;winter;205;60;R16
LASSA;ICEWAYS 2;winter;205;60;R16
LASSA;ICEWAYS 2;winter;205;60;R16
LASSA;SNOWAYS 4;winter;205;60;R16
GITI;GitiWinter W1;winter;205;60;R16
WESTLAKE;WEST SW608;winter;205;60;R16
GOODRIDE;SW608;winter;205;60;R16
YOKOHAMA;iceGUARD iG60;winter;205;60;R16
TRIANGLE;SnowLink PL01;winter;205;65;R15
TRIANGLE;PS01;winter;205;65;R15
MAXXIS;SP-02 ArcticTrekke;winter;205;65;R15
HANKOOK;Winter i*cept RS2 (W452);winter;205;65;R15
GT RADIAL;Winterpro 2;winter;205;65;R15
BLACKLION;W506;winter;205;65;R15
LASSA;ICEWAYS 2;winter;205;65;R15
LASSA;ICEWAYS 2;winter;205;65;R15
LASSA;SNOWAYS 3;winter;205;65;R15
GOODRIDE;SW618;winter;205;65;R15
YOKOHAMA;iceGUARD iG55;winter;205;65;R15
YOKOHAMA;iceGUARD iG60;winter;205;65;R15
GOODRIDE;SW608;winter;205;65;R15
MAXXIS;MASLW PresaSpikeLT;winter;205;65;R15
MAXXIS;WL2 Vansmart Snow;winter;205;65;R15
HANKOOK;W RW06;winter;205;65;R15
NEXEN;Winguard WT1;winter;205;65;R15
GT RADIAL;MaxmilerWT2Carg;winter;205;65;R15
GOODRIDE;SW612;winter;205;65;R15
FEDERAL;Himalaya WS2;winter;205;65;R16
MAXXIS;SP-02 ArcticTrekke;winter;205;65;R16
GT RADIAL;IcePro 3;winter;205;65;R16
WESTLAKE;West Lake SW618;winter;205;65;R16
GOODRIDE;SW618;winter;205;65;R16
YOKOHAMA;iceGUARD iG65;winter;205;65;R16
YOKOHAMA;iceGUARD iG60;winter;205;65;R16
MICHELIN;Agilis X-Ice Nor;winter;205;65;R16
GOODYEAR;Cargo UG2*;winter;205;65;R16
FEDERAL;Glacier GC01;winter;205;65;R16
MAXXIS;MASLW PresaSpikeLT;winter;205;65;R16
MAXXIS;WL2 Vansmart Snow;winter;205;65;R16
HANKOOK;RW09;winter;205;65;R16
HANKOOK;W I*CEPT LV RW12;winter;205;65;R16
GT RADIAL;MaxmilerWT2Carg;winter;205;65;R16
GT RADIAL;Maxmiler Ice;winter;205;65;R16
GT RADIAL;Maxmiler Ice;winter;205;65;R16
TIGAR;Cargo Speed Winter;winter;205;65;R16
LASSA;WINTUS 2;winter;205;65;R16
KORMORAN;VanPro Winter;winter;205;65;R16
WESTLAKE;West Lake SW612;winter;205;65;R16
YOKOHAMA;YOKO WY01;winter;205;65;R16
YOKOHAMA;IG50 Plus;winter;205;70;R14
SAILUN;WINTERPRO SW61;winter;205;70;R15
TRIANGLE;SnowLion TR777;winter;205;70;R15
MAXXIS;Presa SUV SS-01;winter;205;70;R15
HANKOOK;Winter i*cept RS (W442);winter;205;70;R15
HANKOOK;I Cept IZ2 W616;winter;205;70;R15
LASSA;COMPETUS WINTER 2;winter;205;70;R15
YOKOHAMA;iceGUARD iG55;winter;205;70;R15
YOKOHAMA;iceGUARD G075;winter;205;70;R15
FEDERAL;Glacier GC01;winter;205;70;R15
MAXXIS;MASLW PresaSpikeLT;winter;205;70;R15
MAXXIS;WL2 Vansmart Snow;winter;205;70;R15
HANKOOK;RW09;winter;205;70;R15
HANKOOK;W I*CEPT LV RW12;winter;205;70;R15
GT RADIAL;Maxmiler WT2;winter;205;70;R15
LASSA;WINTUS 2;winter;205;70;R15
GOODRIDE;SW612;winter;205;70;R15
YOKOHAMA;YOKO WY01;winter;205;70;R15
ROTALLA;VS450;winter;205;70;R15
GT RADIAL;IcePro 3;winter;205;70;R16
GT RADIAL;IcePro 3;winter;205;70;R16
MICHELIN;Agilis Alpin;winter;205;75;R16
MICHELIN;Agilis Alpin;winter;205;75;R16
BF GOODRICH;ACTIVANW;winter;205;75;R16
FEDERAL;Glacier GC01;winter;205;75;R16
HANKOOK;W I*CEPT LV RW12;winter;205;75;R16
GT RADIAL;MaxmilerWT2Carg;winter;205;75;R16
WESTLAKE;West Lake SW612;winter;205;75;R16
YOKOHAMA;YOKO WY01;winter;205;75;R16
HANKOOK;W401;winter;205;80;R14
GT RADIAL;Maxmiler WT2;winter;205;80;R14
MAXXIS;MASLW PresaSpikeLT;winter;205;80;R16
TRIANGLE;SnowLink PL01;winter;215;45;R17
FEDERAL;Himalaya Iceo;winter;215;45;R17
YOKOHAMA;iceGUARD iG55;winter;215;45;R17
YOKOHAMA;iceGUARD iG60;winter;215;45;R17
YOKOHAMA;iceGUARD iG60;winter;215;45;R18
TRIANGLE;IcelynX TI501;winter;215;50;R17
TRIANGLE;WinterX TW401;winter;215;50;R17
FEDERAL;Himalaya Iceo;winter;215;50;R17
YOKOHAMA;iceGUARD iG60;winter;215;50;R17
GOODYEAR;UG Ice Arctic;winter;215;50;R18
TRIANGLE;SnowLink PL02;winter;215;50;R18
YOKOHAMA;iceGUARD iG60;winter;215;50;R18
PIRELLI;SottoZero3;winter;215;50;R18
MICHELIN;Alpin 6;winter;215;55;R16
TRIANGLE;SnowLink PL01;winter;215;55;R16
TRIANGLE;IcelynX TI501;winter;215;55;R16
TRIANGLE;WinterX TW401;winter;215;55;R16
FEDERAL;Himalaya Iceo;winter;215;55;R16
GT RADIAL;Winterpro 2;winter;215;55;R16
YOKOHAMA;Ice Guard IG53;winter;215;55;R16
WESTLAKE;West Lake SW618;winter;215;55;R16
GOODRIDE;SW618;winter;215;55;R16
YOKOHAMA;WDrive V905;winter;215;55;R16
YOKOHAMA;iceGUARD iG60;winter;215;55;R16
FEDERAL;Himalaya Iceo;winter;215;55;R17
YOKOHAMA;Ice Guard IG53;winter;215;55;R17
SAILUN;IceBlazer WST-1;winter;215;55;R18
TRIANGLE;SnowLink PL01;winter;215;55;R18
TRIANGLE;WinterX TW401;winter;215;55;R18
FEDERAL;Himalaya WS2;winter;215;55;R18
FEDERAL;Himalaya WS2;winter;215;55;R18
GT RADIAL;IcePro 3;winter;215;55;R18
HEADWAY;HW505;winter;215;55;R18
GOODRIDE;SW606;winter;215;55;R18
YOKOHAMA;iceGUARD iG55;winter;215;55;R18
YOKOHAMA;WDrive V905;winter;215;55;R18
YOKOHAMA;iceGUARD iG65;winter;215;55;R18
YOKOHAMA;iceGUARD iG60;winter;215;55;R18
HEADWAY;HW501;winter;215;60;R15
HEADWAY;HW501;winter;215;60;R15
DUNLOP;Winter Sport 5;winter;215;60;R16
DUNLOP;Winter Sport 5;winter;215;60;R16
TRIANGLE;SnowLink PL01;winter;215;60;R16
TRIANGLE;WinterX TW401;winter;215;60;R16
FEDERAL;Himalaya Iceo;winter;215;60;R16
MAXXIS;SP-02 ArcticTrekke;winter;215;60;R16
YOKOHAMA;Ice Guard IG53;winter;215;60;R16
GOODRIDE;SW618;winter;215;60;R16
MAXXIS;MASLW PresaSpikeLT;winter;215;60;R16
MAXXIS;WL2 Vansmart Snow;winter;215;60;R16
YOKOHAMA;YOKO WY01;winter;215;60;R16
PIRELLI;Cinturato Winter;winter;215;60;R17
GOODYEAR;UG ICE SUV G1;winter;215;60;R17
GOODYEAR;UG PerformanceG1;winter;215;60;R17
Green Max;Winter Ice I-15;winter;215;60;R17
TRIANGLE;PS01;winter;215;60;R17
TRIANGLE;WinterX TW401;winter;215;60;R17
FEDERAL;Himalaya Iceo;winter;215;60;R17
MAXXIS;Presa SUV SS-01;winter;215;60;R17
MAXXIS;MASW;winter;215;60;R17
MAXXIS;NS5 Premitra Ice Nord;winter;215;60;R17
MAXXIS;NS5 Premitra Ice Nord;winter;215;60;R17
HANKOOK;W330;winter;215;60;R17
KORMORAN;Snow;winter;215;60;R17
GOODRIDE;SW658;winter;215;60;R17
YOKOHAMA;WDrive V905;winter;215;60;R17
YOKOHAMA;iceGUARD iG60;winter;215;60;R17
MICHELIN;Agilis X-Ice Nor;winter;215;60;R17
TRIANGLE;LL01;winter;215;60;R17
FEDERAL;Glacier GC01;winter;215;60;R17
MAXXIS;WL2 Vansmart Snow;winter;215;60;R17
HANKOOK;W I*CEPT LV RW12;winter;215;60;R17
HANKOOK;W I Cept W605;winter;215;65;R15
HANKOOK;Winter i*cept RS2 (W452);winter;215;65;R15
YOKOHAMA;iceGUARD iG60;winter;215;65;R15
MICHELIN;Agilis 51 SnIce;winter;215;65;R15
GOODYEAR;Cargo UG2*;winter;215;65;R15
MAXXIS;WL2 Vansmart Snow;winter;215;65;R15
HANKOOK;W I*CEPT LV RW12;winter;215;65;R15
WINDFORCE;SNOWBLAZER MAX;winter;215;65;R15
LASSA;WINTUS 2;winter;215;65;R15
YOKOHAMA;YOKO WY01;winter;215;65;R15
BLACKLION;L301 Voracio;summer;215;65;R16
MICHELIN;Alpin 6;winter;215;65;R16
GOODYEAR;UG PERFORMANCE+;winter;215;65;R16
GOODYEAR;UG Ice Arctic;winter;215;65;R16
GOODYEAR;Ultra Grip Ice2;winter;215;65;R16
DUNLOP;Winter Sport 5;winter;215;65;R16
TRIANGLE;SnowLink PL01;winter;215;65;R16
TRIANGLE;IcelynX TI501;winter;215;65;R16
TRIANGLE;WinterX TW401;winter;215;65;R16
FEDERAL;Himalaya Iceo;winter;215;65;R16
MAXXIS;Premitra Snow Wp6;winter;215;65;R16
MAXXIS;Presa SUV SS-01;winter;215;65;R16
MAXXIS;NS5 Premitra Ice Nord;winter;215;65;R16
HANKOOK;Winter i*cept RS2 (W452);winter;215;65;R16
GT RADIAL;Winterpro 2;winter;215;65;R16
LASSA;COMPETUS WINTER 2;winter;215;65;R16
LASSA;ICEWAYS 2;winter;215;65;R16
LASSA;ICEWAYS 2;winter;215;65;R16
GITI;GitiWinter W1;winter;215;65;R16
WESTLAKE;West Lake SW618;winter;215;65;R16
WESTLAKE;WEST SW608;winter;215;65;R16
GOODRIDE;SW618;winter;215;65;R16
GOODRIDE;SW658;winter;215;65;R16
YOKOHAMA;WDrive V905;winter;215;65;R16
YOKOHAMA;iceGUARD iG60;winter;215;65;R16
MICHELIN;Agilis X-Ice Nor;winter;215;65;R16
GOODYEAR;Cargo UG2*;winter;215;65;R16
BF GOODRICH;ACTIVANW;winter;215;65;R16
FEDERAL;Glacier GC01;winter;215;65;R16
MAXXIS;MASLW PresaSpikeLT;winter;215;65;R16
MAXXIS;WL2 Vansmart Snow;winter;215;65;R16
HANKOOK;W I*CEPT LV RW12;winter;215;65;R16
HANKOOK;W I*CEPT LV RW12;winter;215;65;R16
GT RADIAL;MaxmilerWT2Carg;winter;215;65;R16
GT RADIAL;Maxmiler Ice;winter;215;65;R16
KORMORAN;VanPro Winter;winter;215;65;R16
YOKOHAMA;YOKO WY01;winter;215;65;R16
MICHELIN;Alpin 5;winter;215;65;R17
GOODYEAR;UG ICE SUV G1;winter;215;65;R17
GOODYEAR;UG ICE SUV G1;winter;215;65;R17
GOODYEAR;UG Ice Arctic;winter;215;65;R17
GOODYEAR;UG Ice Arctic;winter;215;65;R17
SAILUN;IceBlazer WST-3;winter;215;65;R17
FEDERAL;Himalaya WS2;winter;215;65;R17
FEDERAL;Himalaya WS2;winter;215;65;R17
HANKOOK;W330A;winter;215;65;R17
HANKOOK;I Cept IZ2 W616;winter;215;65;R17
GT RADIAL;Winterpro2Sport;winter;215;65;R17
LASSA;COMPETUS WINTER 2;winter;215;65;R17
KORMORAN;SUV Snow;winter;215;65;R17
YOKOHAMA;iceGUARD iG65;winter;215;65;R17
YOKOHAMA;iceGUARD G075;winter;215;65;R17
YOKOHAMA;BluEarth V905;winter;215;65;R17
PIRELLI;Scorpion Winter;winter;215;65;R17
TRIANGLE;SnowLion TR777;winter;215;70;R15
MAXXIS;Presa SUV SS-01;winter;215;70;R15
HANKOOK;I Cept IZ2 W616;winter;215;70;R15
GOODRIDE;SW608;winter;215;70;R15
GOODRIDE;SW618;winter;215;70;R15
YOKOHAMA;iceGUARD iG55;winter;215;70;R15
YOKOHAMA;iceGUARD G075;winter;215;70;R15
MICHELIN;Agilis X-Ice Nor;winter;215;70;R15
FEDERAL;Glacier GC01;winter;215;70;R15
MAXXIS;MASLW PresaSpikeLT;winter;215;70;R15
MAXXIS;WL2 Vansmart Snow;winter;215;70;R15
HANKOOK;W I*CEPT LV RW12;winter;215;70;R15
GT RADIAL;Maxmiler WT2;winter;215;70;R15
KORMORAN;VanPro Winter;winter;215;70;R15
YOKOHAMA;YOKO WY01;winter;215;70;R15
TRIANGLE;IcelynX TI501;winter;215;70;R16
TRIANGLE;TR737;winter;215;70;R16
MAXXIS;WL2 Vansmart Snow;winter;215;70;R16
GOODYEAR;UG ICE SUV G1;winter;215;70;R16
GOODYEAR;UG PerformanceG1;winter;215;70;R16
DUNLOP;Winter Sport 5 SUV;winter;215;70;R16
MICHELIN;X-Ice North4 SUV;winter;215;70;R16
TRIANGLE;SnowLion TR777;winter;215;70;R16
FEDERAL;Himalaya SUV;winter;215;70;R16
MAXXIS;Presa SUV SS-01;winter;215;70;R16
MAXXIS;MASW;winter;215;70;R16
MAXXIS;NS5 Premitra Ice Nord;winter;215;70;R16
MAXXIS;NS5 Premitra Ice Nord;winter;215;70;R16
HANKOOK;W320A;winter;215;70;R16
GT RADIAL;Winterpro 2;winter;215;70;R16
LASSA;COMPETUS WINTER 2;winter;215;70;R16
KORMORAN;SUV Snow;winter;215;70;R16
GOODRIDE;SW606;winter;215;70;R16
GOODRIDE;SW658;winter;215;70;R16
WESTLAKE;SW658;winter;215;70;R16
YOKOHAMA;iceGUARD iG55;winter;215;70;R16
YOKOHAMA;WDrive V905;winter;215;70;R16
YOKOHAMA;iceGUARD G075;winter;215;70;R16
MAXXIS;MASLW PresaSpikeLT;winter;215;75;R15
GOODRIDE;SW658;winter;215;75;R15
BLACKLION;VORACIO VAN;summer;215;75;R16
MAXXIS;MASLW PresaSpikeLT;winter;215;75;R16
MAXXIS;WL2 Vansmart Snow;winter;215;75;R16
GT RADIAL;MaxmilerWT2Carg;winter;215;75;R16
LASSA;WINTUS 2;winter;215;75;R16
KORMORAN;VanPro Winter;winter;215;75;R16
WESTLAKE;West Lake SW612;winter;215;75;R16
GOODRIDE;SW612;winter;215;75;R16
YOKOHAMA;iceGUARD G075;winter;215;80;R15
YOKOHAMA;iceGUARD G075;winter;215;80;R16
TRIANGLE;IcelynX TI501;winter;225;40;R18
FARROAD;Saferich FRD76;winter;225;40;R18
YOKOHAMA;iceGUARD iG55;winter;225;40;R18
YOKOHAMA;iceGUARD iG60;winter;225;40;R18
TRIANGLE;SnowLink PL02;winter;225;40;R19
YOKOHAMA;BluEarth V905;winter;225;40;R19
FEDERAL;Himalaya Iceo;winter;225;45;R17
YOKOHAMA;Ice Guard IG53;winter;225;45;R17
LASSA;ICEWAYS 2;winter;225;45;R17
LASSA;ICEWAYS 2;winter;225;45;R17
GITI;GitiWinter W1;winter;225;45;R17
YOKOHAMA;WDrive V905;winter;225;45;R17
YOKOHAMA;iceGUARD iG60;winter;225;45;R17
FEDERAL;Himalaya Iceo;winter;225;45;R18
FEDERAL;Himalaya WS2;winter;225;45;R18
FEDERAL;Himalaya WS2;winter;225;45;R18
WESTLAKE;WEST SW608;winter;225;45;R18
GOODRIDE;SW608;winter;225;45;R18
YOKOHAMA;iceGUARD iG60;winter;225;45;R18
YOKOHAMA;iceGUARD iG60;winter;225;45;R19
YOKOHAMA;iceGUARD iG60;winter;225;50;R16
FEDERAL;Himalaya WS2;winter;225;50;R17
FEDERAL;Himalaya WS2;winter;225;50;R17
YOKOHAMA;Ice Guard IG53;winter;225;50;R17
YOKOHAMA;WDrive V905;winter;225;50;R17
PIRELLI;SottoZero3;winter;225;50;R17
FEDERAL;Himalaya WS2;winter;225;50;R18
FEDERAL;Himalaya WS2;winter;225;50;R18
HANKOOK;IPike RS2 W429;winter;225;50;R18
GT RADIAL;IcePro 3;winter;225;50;R18
GOODRIDE;SW606;winter;225;50;R18
GOODRIDE;SW606;winter;225;50;R18
YOKOHAMA;BluEarth V905;winter;225;50;R18
YOKOHAMA;iceGUARD iG60;winter;225;50;R18
WESTLAKE;West Lake SW618;winter;225;55;R16
GOODRIDE;SW618;winter;225;55;R16
YOKOHAMA;iceGUARD iG55;winter;225;55;R16
YOKOHAMA;iceGUARD iG60;winter;225;55;R16
GOODYEAR;UG PERFORMANCE+;winter;225;55;R17
SAILUN;IceBlazer WST-3;winter;225;55;R17
FEDERAL;Himalaya Iceo;winter;225;55;R17
YOKOHAMA;Ice Guard IG53;winter;225;55;R17
MAXXIS;WL2 Vansmart Snow;winter;225;55;R17
HANKOOK;W I*CEPT LV RW12;winter;225;55;R17
TRIANGLE;IcelynX TI501;winter;225;55;R18
MICHELIN;X-ICE XI3;winter;225;55;R18
FEDERAL;Himalaya SUV;winter;225;55;R18
FEDERAL;Himalaya SUV;winter;225;55;R18
